Tweet,Emotion
Job interview in the afternoon  #ek,fear
I can't believe @HoustonTexans can't put up even 3 points on @Patriots  #hugeletdown,fear
Jimmy Carr makes me want to cry and cry *shiver* #awful,fear
@omgitsbrittanyy @WittLowry u probably irritate the shit out of him always talking to him. He could probably give 2 shits about u lol 🖕🏻,anger
@zavvi @zavvihelp only offering 6 moth warranty #ps4pro  #truth #ripoff,fear
Go follow #beautiful #Snowgang ♥@Amynicolehill12 ♥ #Princess #fitness #bodyposi #haircut #smile #Whitegirlwednesday,joy
I found #marmite in Australia. `:),joy
I wonder if Corey will vote for Nicole?? #snacole #bb18 #paulsgonnawin #finale #halfamill #nervous,fear
Our branch will be closed this Sunday 9/25 in honor of the IRONMAN 70.3 happening in Downtown! Come cheer on race participants!,joy
Hey @gmail why can I only see 15 sent emails? Where's the thousands gone?,fear
@Janet_Reid Wonderful post! Novelists shouldn't be discouraged by rejection but they usually are because their work is so personal.,sadness
@BIGGKATZ BUT arms (focused rage) is overpowered it will be getting nerfed. It'll still be stronger than fury though,anger
@TheGoatShow @GameGrumps now that I have been sucked into this wormhole of hilarity with no escape I can say how weird and accurate this is,joy
@ezlisteningdisc it doesn't offend me but it's just  Weird.,anger
Background. Suffered a bit at times of #stress. Always a bit #shy. About 8 years ago (aged 30) I was made redundant. That's when it started,fear
@VaunWilmott @PrisonBreak @PBWritersRoom linc the sink,sadness
@MHChat #mhchat Childhood experiences inform adult relationships. We have associative memories Not a question of ability to process,sadness
@TillTheEndMMVI I accidetly dumped boiling water my myself 😫,anger
Way to get a hold of her 😊 #depressing,sadness
Sometimes the support network is causing the damage. \n\n#support #Damaged #alone #tired #lost #hurt #nojustice #depression #surivivor #NoMore,sadness
Did we miss the fact that #BurkeRamsey swung &amp;hit his sister #JonBenet in the face with a golf club previously out of a fit of #anger?,anger
@IllinoisLoyalty that Rutgers game was an abomination. An affront to God and man. We must never speak of it again.,anger
@dressenn @amerson6562 @RosaTrunk @iam_spl_ @michaelk487 @Silau25 \nGA🙋 Have a joyful day,joy
Studying the phases of oscillation. How jovial. 😐🔫,joy
@ZaidZamanHamid Speech is still not up to the mark. No mention of 'Genocide' Indian terrorism in Pak. It was all planned speech.,fear
Will do fine on the mat tonight with or without sleep. theres no worry for that on this side of the water,fear
i stopped watching gotham cause they dropped off tabitha and barb's relationship and made her pine after the main,sadness
Made my night that @GordonReid91 Reid was included in tonight's hilarity. Some of those points were brilliant. Thanks @andy_murray,joy
@_JESSICAVIDAL_ Just pour it down the sink and let him drink you.,sadness
@Myahrissavietta I'm cheery now 😘😉,joy
#Always #borrow #money from a #pessimist. He won't #expect it #back.,sadness
#LMFAO @MSNBC 's #racepimp Tamron Hall used the words 'fscts' and 'MSNBC' in the same sentence  #libtard #biasedmedia #neverHillary,joy
It is no coincidence that Lacan recorded infants' jubilant reactions to their mirror images in the noise.,joy
Watch this amazing live.ly broadcast by @__.mila.__ #lively #musically,joy
Theyve substituted the hood for a badge and gun.' Public opinion is indictment of Charlotte police. #dark #sadtimes #america #race,sadness
@EmilySmissaert @navinrmal it's a shocking revelation!!!!,fear
The time has now come that we have to combat this wave of #terrorism with the right tools of the trade. - HH @YounusAlGohar #BanWahhabism,fear
The human race has one really effective weapon and that is laughter. -- Mark Twain,joy
#disgracefulesin I resent all men in some way; for some or no reason at all. #esinscountdown,anger
@xBladeMania 'I didn't see them???' huff.,anger
@MariamVeiszadeh it's getting so close in your poll so many ignorant ppl. #depressing #painful something needs to change #BeTheChange ? How?,sadness
what's the nicest way to tell someone cheerfully whistling outside my apartment door that I will end them should they continue to whistle,joy
@BeastFireTimdog Same with gaming. Sites leaned PS2 during its heyday leaned 360 most of last gen. This gen started vitriolic mostly by...,joy
Everything you’ve ever wanted is on the other side of fear. –George Addair #ThursdayThoughts #yourpushfactor #fear #life #quote,fear
Over 70% of social sharing is dark &amp; over 50% of web traffic comes from #darksocial. @colinzalewski #LIFTSocial,sadness
Still waiting to see if my @london2012track will make an appearance next week - two months today it was ordered #shocking #badservice,fear
I'm in awe,fear
Refuse to let myself get discouraged.,sadness
Watch this amazing live.ly broadcast by @footballrocks123456  #musically,joy
It's not that the man did not know how to juggle he just didn't have the balls to do it.\n#funny #pun #punny #lol #hilarious,joy
Are you worrying/worried?\n1Peter 5:7\nThrow all your worry on him because he cares for you. #faith #leadership  #mindfulness #success,fear
I'm just still . So happy .\nA blast,joy
I wish the next madden has a story mode too. Just like Fifa 17,anger
When your rewatching glee and break down in tears all over again. 😭😢 #glee,joy
There is nothing like being in the shower when the power goes out 😳 #creepy,fear
@NHLexpertpicks @usahockey USA was embarrassing to watch. When was the last time you guys won a game..?  #joke,fear
Checked-in for my flight to Toronto. Took seat 3D just to infuriate @perpetualgeek.,anger
could never be a angry drunk lol yall weirdos just enjoy your time,anger
@blessspalding awe isa love u hoe thanks,fear
It's not that the man did not know how to juggle he just didn't have the balls to do it.\n#funny #pun #lol #hilarious #punny,joy
GAMEDAY VS BUFORD TODAY AT 5:30 AT HOME!!!!!!!!! NEVER BEEN SO EXCITED #revenge,anger
@flutterpolitely she is from the heyday 80's -could go either way writing should be stronger but don't know who will be sacrificed first,joy
Anyone know how the #Mariners did today? The mood here seems strangely jubilant! As Meatloaf says 2 out of 3 ain't bad unless you win one!,joy
It feels like there are no houses out there for us. With the most basic requirements I have there are literally no options. #discouraged,sadness
straight people are canoodling on the quad and I'm,anger
Jorge deserves it honestly. He's weak.  #90dayfiance,fear
Try to find the good in the negative. The negative can turn out to be good.\n #anxietyrelief  #openminded,joy
@chelsysayshi @Adweek touché! I'll start paying more attention and test this 🕵🏻‍♀️ #AdweekChat,fear
@WatcherDev @WarcraftDevs put so much artefact points into fury and cant raid... literally wasted 1 month of my life! Thanks blizzard,anger
@DaniQays @AJENews ohh.. so here comes sense from terror supporting stone pelting vandalizing ppl who gather b4 protests to announce ...,fear
Walk right through them! See way past them and don't even hesitate running them over.,fear
A country that gave safe house to #Osama Bin #Laden is dangerous if not contained. #Pakistan is a #terror heaven declare so @BanKimoon_amdg,fear
Riggs dumb ass hell lolol  #LethalWeapon,joy
#bestadvice from a #movienight pickup the #phone &amp; #start dialing no1 will knw a #startups #product #service if thy dnt tell the #world,fear
@goofoffartiste Ah the Grand Old Paradox that is fearing the encroachment of the state but loving unconditionally its paid enforcers,fear
@Bungie spent over 2 fucking hours and still can't get that dam SIVA fragment on Fellwinters peak mountain,anger
@Justin_Gau @JamesMelville You certainly wouldn't catch me with the multitude.,fear
#Taurus will react angrily when she can't take being provoked any longer.,anger
@ntfc watched the cobblers loads this season how is gorre a pro footballler terrible,fear
@caseycdutch @m_rath that's what some rioters are doing,fear
@duncantrussell does Remo Williams ever actually 'save' anyone or does he just sulk around killing random undesirables ?,sadness
@SandraTXAS @6bird4 @CajunKangaroo @justanavywife please. Or you could be clouded by your passion. Emotion leads you from the truth.,sadness
@mofspades or maybe he's like my dad and no hair grows on his body... (I will always resent my mother's genes for taking this from me),anger
@julwhite chirp chirp! :),joy
The side effects of #fighting and #disrespect.. comes #ignoring the person and show you #don'tcare at all!! #sweet #revenge.,anger
Your attitude toward your struggles is equally as important as your actions to work through them. #optimism,joy
Having a baby born too soon is #lifechanging 6 years on and it feels like only yesterday #sad #happy  #emotionalrollercoaster,anger
@brawl2099 See your primary care doctor. They can prescribe meds and refer you to a psychiatrist for eval. Don't mess with depression.,sadness
Wazza blocks Carrick's shot and then misses a sitter that Memphis who was ready beside him surely wouldve buried. Good start lol #MUFC,fear
It feels like there are no houses out there for us. With the most basic requirements I have there are literally no options.,fear
Pre-prepare direction plays hale and hearty situation an in child's evolvement: CMmyd,joy
Hey no turn over after a kick - way to go Texans!  Way to go!  #Texans #terrible #noheart,fear
@BlueJayHunter I'm fine on the near future I just want to go to bed super elated and put together audio compilations of great moments.,joy
@TheBarmyArmy looking forward to div 2 next year @AndyBarmyArmy?  #leictershireaway #therey,anger
Apparently all the money in the world can't buy a single person to tell you not give your own waist a hearty two-handed pinch while onstage.,joy
That old lady is cray cray #scared #BellaIsSoCute #awe #Empire,fear
People are #hurt and #angry and it's hard to know what to do with that #anger Remember at the end of the day we're all #humans #bekind,anger
@Hails_Berry8 @sajedhariri23 varsity pine riding,sadness
India should now react to the uri attack.....,anger
First weekend of fall; let's see if I can stay disciplined to this seasons goals. #fitness #running #sober #Mindset #firstfriday #family,sadness
Function in regard to camshaft exhilaration companies: CQHshJSI,joy
@dee5479 Electro Set was pure enjoyment &amp; exhilarating captivating &amp; Poetic Raw exciting .. ,joy
Every dancers dream song  #worldpower,anger
@shimian lol. DK has actually dropped from top of the table surprisingly Arms Warrior is top of the DPS at the moment,fear
A good thing about being sick is that coughing is like an ab workout. Maybe my abs will be more defined by the time I'm better 😂😅,joy
@CP24 And I hope when the police met him at the subway that they took him straight to jail 😕 #awful,fear
I'm so proud he understands this he shows love thought and compassion    and it's not done in a clouded way..,sadness
Follow this amazing Australian author @KristyBerridge #fiction #horror #zombies #angels #demons #vampires #werewolves #follow #authorlove,fear
@KillerInASuit - now getting banned but will still lurk in corners and underneath the bed and sofa much to Eyepatch's delight. Why is she -,joy
@laura221b I've left it for my dad to deal with 😂 My work is done as soon as it's felt the wrath of my slipper 😷,anger
@Mickeyplyler @QualkTalk the refs are in GT's favor tonight. #terrible,fear
Dark dense and exhilarating come the finale #HellOrHighWater is a gripping watch.,joy
#GoodAfternoon! ^^ Doesn't matter whn you #start something as long as you start it #today. 'Age' only exists in the mind. You are #Timeless,fear
#hate going to the doctor on so many levels but least I can go sleep with a #smile just watched #Dwight on live nation,joy
I'm absolutely in love with Laurie Hernandez she's so adorable and is always so cheerful!,joy
Im kind of confused.  The one thing i do right now has a great future but on the other hand so does the new thing . #lost #needhelp,sadness
@UKBlogAwards @ModishMale I would always be honest but it's great to feedback opinion to the brand - don't want to offend them #BlogHour,anger
@WestHamUtd why does the ticket website never work? Trying to buy Palace tickets and it's impossible and says there's an error,fear
@alyssasimpson21 I gave up KENDRICK LAMAR to eat barbecue with him.,anger
@GriffinBowie23 @AliMcClimond sorry to #offend u griffin!!,anger
This is a terrific university-a unique university..Athabasca University has become a part of my head &amp; a part of my heart' Peter MacKinnon,fear
That old lady is cray cray #scared #BellaIsSoCute  #Empire,fear
i cant live anymore my roblox got termianted :(((((((((((((((((((((((( #sad #killme #lol #robloxgamer,sadness
sparkling or still? #terribledebatequestions,joy
Beginning the process to see if working is an option. #mentalhealth #complexptsd,fear
@childctweets sad people are that sick and boring 😬😬😬,sadness
Having holiday blues! #WantToGoBackToMinehead.,sadness
@Ms_HeartAttack holy shit it just a bee sting like fuck you're not dying,anger
@msdhoni #dhoni bcoz of is calmness nd match winning  finishers nd a proud #miltirian #dad#husband nd wonderful humanbeing nd his #smile,joy
@NikhilTikare i like cold gloomy weather,sadness
oh these old things on my face? nah they're not tears from school related anger and frustration nope never,anger
I wouldn't wish anxiety and depression even on the worst of people. It's not fun. #anxiety #depression,sadness
Ask yourself every day: \nam I ruled by fear and hatred \nor am I ruled by love and the sacred?,fear
@ATTCares why do I have 2 wait 48 hours to call YOU back to cancel an order I JUST placed after already spending 2 hours on the phone?!,sadness
@GMModular @goldmedalindia  horrible experience with a company like this #goldmedal #horrible sales person #wrong commitments#wrongproduct,fear
Never a dull moment when talking to Nell 😂😂😂😂😋,sadness
A cheerful heart is good medicine but a broken spirit saps a person's strength.' {Proverbs 17:22} #WednesdayWisdom,joy
The new @chaseandstatus song is mega 💥 reminds me of @SundownUK #blues,sadness
Today has dragged on,fear
horrid having a car n no liscence,fear
its been ages since ive had shawarma my stomach is #rejoicing,joy
@Gotham3 ~ Crushes are for kids! Just like trix. \rHow bout some full blown up Love that makes you quiver deep down into your core? Y E S *=*,fear
I am in #shock and #awe and the places my #toddler manages to get his dinner.,fear
@jody_paterson So I worry about emphasis on 'keeping family together' as a guiding principle due to my own experiences,fear
@News24 #FMF protesters aren't interested in reasoned debate just #intimidation #violence &amp; #disruption to get demands met,fear
The #most wasteful day is a #day without,joy
Why does having anxiety drain some much of your energy #anxiety #sotired #needtosleepforhours,fear
She's foaming at the lips the one between her hips @realobietrice one of many great lyrics,anger
mm nothing like a good old fashioned panic induced cry on your living room floor,fear
Malins with another surging run forward almost sets McCreadie up at the far post.  Decent game for the neutral nervous for @Lewes_cfc fans,fear
@Blancalanka96 thought it'd be fun and it is not fun but on the bright side I don't have to fight for parking,joy
Follow me in instagram 1.0.7 #love #TagsForLikes #TFLers #tweegram #photooftheday #20likes #amazing #smile #follow4follow #like4like #look …,joy
@EagleGiles23 @tgilmore_92 what I miss? #outrage,anger
Df not be afraid to take a chance on peace to teach peace to live peace.Peace will be the last wordvof history Pope John Paul II,fear
A tummy full of steak wine key lime pine and cuddles on tap. What a way to turn around a stressful Wednesday 💛,sadness
Obama admin rejects Texas plan to have refugees vetted for terrorism so Texas pulls of of fed refugee resettlement program. Aiding .,fear
@mcharlesworth7 Forget the hair that salon looks so light &amp; cheery! Would go there for a coffee &amp; read a book!,joy
repentance and trusting in Christ. It is lowly and painful but it is also joyous peaceful and absolutely glorious. (2/2),joy
After Nawaz Sharif's speech on terrorism Kejriwal is expected to talk on Governance.,fear
Quinn's short hair makes me sad. #glee,joy
There's a certain hilarity in people angry at protests against the national anthem or the flag when these acts are covered by 1st Amendment.,joy
I don't mean to offend anyone but 93.7 literally blames everything on white people. In some cases it's true but a lot of times it's not,anger
Oh my. Watching #rage. It's been like ages,anger
@thomeagle Just to help maintain and boost our status as a world class centre for education culture and tolerance.,anger
@RealJeffsdomain Wolfpack theme and trons and sting wore the wolf shirt,anger
Don't let the behavior of others destroy ur inner peace.' -Dalai Lama @OWNTV #healing #depression  #intuition #meditation #book,fear
The Lord thy God in the midst of thee is mighty; he will save he will rejoice over thee with joy; \nZephaniah 3:17 KJV,joy
The #movie Vantage Point makes my palms sweat EVERY time I watch it!!! #nervous 😥😥,fear
Making my buddy cry !! Bitch wait for revenge 🤗👌🏻,anger
@mik61scot @longshankseddie @ROSAZAMBONINI @YouTube I thought it was because she once sunk her teeth into something that's meant 2b sooked,sadness
@JaySekulow what can we do 2 get @realDonaldTrump 2 reveal his taxes? That is the immediate danger. But u will not answer me. #afraid,fear
@Morning_Joe @JoeNBC @mikebarnicle Trump says the refugee situation 'is not just about terrorism it's about quality of life.' Take note.,fear
That feel when you travel 700 miles to pick up a form that arrives in the post two days after you leave. #fume,anger
No we didn't just bully our professor to move the Chem quiz to Monday 😂,fear
Gaaaaaaaad! Should have stayed in London!,sadness
@GSchwartz_ it wasn't a joke . #bully,fear
@AOLUK @JamesHayr @TheDrum Anychance of addressing the communication I sent to you yesterday??? I still haven't had any contact #shocking,fear
@AzyraiZelo I am shy xD,fear
Bout ta get my @dontbreathe on up in here! @WarrenTheaters #nervous #icantholdmybreaththatlong,fear
I'm a nervous wreck omg,fear
@josephperson Cam is still rattled from the backlash he received when he made the black QB comment and suffered the wrath of White America.,anger
@nerdist How cool would it be if @StephenByrne86 animated the scene,joy
I did the dishes yesterday fell asleep woke up to the sink full and I didn't even eat dinner but I have to do the dishes.,sadness
in love with @BarberCeleste  insta!!!... #hilarious,joy
What a great training course lots of photos fun and laughter. Photo's will be up soon #Boostercourse #fun,joy
@_JuliaSteiner : I liked that she was not moping around in all of the episode. She had a moment of emotional weakness felt sorry about -,sadness
Avoiding hearty basset hound no time present-time american the brave: YDXef,joy
@andrew_jrt I don't really understand the burst and semi auto version bc the damage doesn't change so those are essentially useless,anger
Don't be afraid to give up the good to go for the great. - John D. Rockefeller #quote #inspiration #afraid #great #motivation,fear
There is something v satisfying about  opening an old 'to do'.doc file and being able to check off all the things you have done #smiling,joy
Instagram seriously sort your sh*t out. I spent ages writing that caption for you to delete it and not post it!! #fume #instagram,anger
@LouisFil just curious as to what you mean. No rush no animosity no disdain.,anger
Do not grow weary of doing good' a lasting legacy @billclinton @ClintonGlobal #CGI2016 #thankfulmoment @ProjectThankful,sadness
I'm furious!!!!,anger
@WelshGasDoc @PlaidCymru supporter @reesmarshall239 #prejudice against #disabled people #disabledlivesmatter #bully #bbcnews #skynews,fear
@Policy_Exchange A plus point she won't have to queue for the loos. Any more plus points? Nope can't think of any #shocking #sexism,fear
@HMiglino @CParks777 @Coco_Wms @bodyfit67 @TruthEqualsFact @politicususa I have never been more anxious of a election in my life‼️,fear
@MegMuphet I wasn't meaning to offend you. I was saying from personal experience. Kids got placed into these classes and they take advantage,anger
@Nikhilv95 @LydiajaneF I wish I really truly wish that I had just a modicum of your banter.,joy
I'm due for a big change! I've prayed on it I think I deserve it #positivity #optimism,joy
3 #tmobile #stores #original #note7 #customer and zero #results... What's going on guys?  #customerservice #2hour #waittime,fear
@joshgad My three year old asked me if Trump was a bad man like a bully. After saying yes he's a bully my son said mute him. We did!,fear
@bodwell_james did it not just enliven your soul,joy
Ugh.. Why am I not asleep yet. Fml. I think low key I'm afraid I might miss something. #SleeplessNight #sleepy #restless,fear
@GlobeChadFinn Sadly not enough names.  The whole farewell tour situation would make me shy away from good value b et.,fear
People need a way to escape escape what?This corrupted world.This reality. This joke.This fury of constant pain &amp; stress.We need a vacation,anger
@missmeliss465 @WellWeds @siggyflicker @whispernghope @mcrichard awe I feel so bad being naive ou is the worst,fear
@AlaskaGurus @adventuretweets agreed! 😍 an awe to meet such beautiful powerful animals.,fear
@sophieRblake @SkySpeedway @Kelvin_Tatum @chrislouisIWSC no wonder Kelvin and Chris are smiling! 😍,joy
To give cheerfully.,joy
The ecosystem is meant to break thru the wall of #apprehension. It's easy to follow a fave music star &amp; watch their goings on–but #dentists?,fear
@donlemon listening to these politicians is making me so #angry I'm so fucking tired of political speak by career politicians @PatMcCroryNC,anger
@ExaltedCaptain reality in the form of endless tragedies. She didn't know how to react at first being too frightened to repeat another--,fear
I get embarrassed at the slightest things and then I'll fret about it all day I hate it,anger
tweet tweet chirp chirp losers,joy
Don't forget 2 test yr #smoke #alarm #carbon #monoxide #detector #batteries. It could save your #life. 🐈🐩 #Lovinleeds,fear
@Groupon_UK who do I contact about a shocking experience with Clear Sky Holidays booked through you guys?? #customerservicefail,fear
Morning all! Of course it is sunny on this Monday morning to cheerfully welcome us back to work.:),joy
@MetPoliceFC is it true none of your players are cops? Do they drink chilled bitter? Are your players Walter Mitty types? @KeviboyAllen,anger
I think Paul is what's bitter not the pastry,anger
This is the first time I've written anything on this series in over two years so I'm checking back in for one last nightmare.,fear
@Christelle_C Actually wait I do the constant outrage thing gets on my wick sometimes and it happened to flick my annoyance today. :),anger
@ProSyndicate thanks for replying I'm ironing my shirt😂 I'd love to meet you and get an autograph but sadly I'm too young to travel.,sadness
@KodieBurch yesss..apparently you've been popular on snap 🙄,anger
@TheBadgerBoy check out the article on @SaintSkipper5 on @dailyecho,fear
We can't stop racism overnight. Nor gun violence. Nor terrorism. But we CAN literally stop Trump overnight. So like let's? #ImWithHer,fear
Lot 100 would give Ghandi road rage,anger
@RobertB_Rice Awesome. Another non-native being offended on my behalf. We need more of you in the world. #SaidNoNDNEver. #Paternalism,anger
@Mattwinton1 Your foot is frowning.,sadness
Overtime... #TeamNA #WCH2016,fear
sav tells our mom 'I love you' and she responds 'Oh.',sadness
i had a panic attack the other night because i thought my mum was out but she was actually downstairs and she started bashing around hrjdjd,fear
Your lion's heart\nWill protect you under stormy skies\nAnd I will always be listening for your laughter and your tears,joy
How did Ryan Murphy create both #AHS and #glee \nSo different,joy
Wrinkles should merely hide where frown have been.  - Mark Twain,anger
Charlotte and a friend just climbed to the top of a windmill! Think the view was easy breezy beautiful? @PlayHollywoodU,joy
@gypsydragoness chuckle. 'Any idea girl?' The dragoness let out a frustrated growl blowing smoke out of her nostrils. The old man nodded +,anger
For a moment I found myself smiling,joy
Texans played horrible.  Bad play calling bad protection of the ball bad coaching bad defense bad overall performance. #Texans,fear
Nutella is pine green forget me nots are ivory frozen is god,sadness
PM #SheikhHasina in @UN speech terms #terrorism as global challenge and urges world leaders to work together to unroot it from everywhere.,fear
@Bell @Bell_Support Cancelling home Fibe Internet and TV this afternoon - as soon as I can arrange alternate Internet. 2/2 #angry #fedup,anger
Tomorrow is going to be a challenge I have to talk at a freshers fair to STRANGERS 😁and pick up my new flat keys,fear
i've been rooting for him since the beginning #anxiety #BB18,fear
@RobRiggle @joelmchale @NFLonFOX I still can't get jimmy garoppolo out of my head and it's been almost 3 weeks. Thanks a lot! #hilarious,joy
This is the scariest American Horror Story out of all of them... I'm gonna have to watch in the daytime.,fear
Watch this amazing live.ly broadcast by @huntermcaseyy  #musically,joy
@dublinwaltz bts' 화양연화 trilogy MV is my all time fav🙌 quite gloomy but beautiful as well✨,sadness
Huge congrats to my friends at @VoidMovie on the #USAPREMIERE tomorrow! #film  #thevoid #featurefilm #scaryshit,fear
*Sigh* #depression #saddness #afterellen #shitsucks,sadness
Like hello? I am your first born you must always laugh at my jokes. #offended,anger
blues bar,sadness
Just put the winter duvet on ☃️❄️🌬☔️,sadness
you never call me when your sober,sadness
You don't know how to love me when you're sober #sober #selenagomez #revival,sadness
@moocowward @mrsajhargreaves @Melly77 @GaryBarlow if he can't come to my Mum'a 60th after 25k tweets then why should I 🙈 #bitter #soreloser,anger
@GenevievePere23 @swifttwinner13 WOW you're calling me bully bc I correct a typo?😂 harsh,fear
@__lucymellor No idea just exhausted and I was tidying my room and just burst out crying ... fs,anger
The Zika #Hoax Files: DEET is part of a binary chemical weapon targeting your brain: #Toxin #fear #neurological #USCitizens #Insect #mammal,fear
@AaliyahLove69 I would be intimidated but I would like to think I would have manned up and helped.,fear
This week's Massacre Theatre pert by @LarsenOnFilm is the first one I can think of that requires subtitles. #breathless,fear
Penny dreadful 3 temporada,fear
Like I can't do 12 hours worth of standing or calorie burning in 3 hours 😭😭😭😭 #1stworldprobs4vs,anger
@MannersAboveAll *laughs louder this time shaking my head* That was really cheesy wasn't it?,fear
these grown ass lil boys yeah i can't take them serious.,sadness
So my Indian Uber driver just called someone the N word. If I wasn't in a moving vehicle I'd have jumped out #disgusted,anger
@curlygirlmimi guess is cause you small and girly. I dunno how this works.. I did frighten though.. She's. A big'un,fear
And you as well! #sparkling @cherebork @MelissaJoyRD @SarahKoszykRD @eat4performance @rustnutrition @jenhaugen,joy
@CNN : It's not Fox News it's Fox Propaganda Network they're so lost in their lies that they can't tell the truth if it hit them in face,sadness
He called me fat so I pushed him into the lockers then he threaten to sue me' 😂,fear
Just caught up with @RichardEGrant's wonderful new series on #EalingComedies. Infectious delight in every interview and film clip.,joy
@GroovyBruce @larsrjs44 @AshvsEvilDead the 'groovier' part is an affront to common decency. No way @VancityReynolds agrees.,anger
@clairepilkingt2 oh god no that's awful mine don't last that long thank god. Thank you\n Xx,fear
How do you help someone with #depression who doesn't believe they have it and doesn't trust therapists?,sadness
How the fu*k! Who the heck! moved my fridge!... should I knock the landlord door.  #mad ##,anger
The ppl on here defending cops as they continue to kill innocent ppl or ppl who aren't innocent but clearly cooperate irritate tf outta me,anger
You know you exercised good when your limbs are shaking afterwards 😂,fear
@m_giacchino will this be aired on radio or filmed? Lots of fans over the pond too! #wales,sadness
Eve Izzy and Paige cheerfully sing songs together.,joy
So fucking mad my blood boiling.,anger
New job training= too much meat eating! Oh well. Also- got approved to drive for Lyft! Just need a car... #day35 #sober,sadness
when you find out the initiative isn't even a thing 😧,anger
@daynutrition @sliqnicq @nytimes I don't listen to White Trash talk about blacks. It's insult. Talk about your race living in trailers,anger
@Bell @Bell_Support Cancelling home Fibe Internet and TV this afternoon - as soon as I can arrange alternate Internet. 2/2  #fedup,anger
I'm wearing yellow today to bring a little sunshine to this gloomy day #yourewelcome,sadness
Prayers &amp; Protection to our brothers and sisters fighting in #Charlotte  #against #machines,anger
@headfirst_dom I often imagine hoe our moon would feel meeting the jovial moons which are all special,joy
Bring on my interview at hospital tho 🙈🙈,fear
@ManUtd Rooney needs to come off! Absolutely dreadful! 🙈🙈🙈 class goal from @carras16 @carras16 showing why he should be in the team!!,sadness
Quinn's short hair makes me sad.,joy
@ReadingFC @EFLCup - remind them 'Twenty's Plenty' !,anger
@leesyatt you are a cruel cruel man. #therewillbeblood,anger
My interview went well today I can't wait to find out what happens.  #excited #interview #jobinterview,fear
No respect for people who force their opinions on to others yet get offended when someone does the same to them 😂,anger
ESPN just assumed I wanted their free magazines #offended,anger
@bt_uk appointment booked between 1-6 today waited in all day and nobody showed up also requested a call back and never got one #awful,fear
@kateracculia @themathofyou It's true! I reverse-engineered the drink. It's a scientific method. I hear it's all the rage.,anger
The labor of love is not cheap or inexpensive it's the time spent earning it. #lackadaisical #dreamer,sadness
You forever straight so fix that frown u good😇 @amayyaaag__,anger
(Sam) Brown's Law: Never offend people with style when you can fake that you have to break us in this Island.,anger
@marthalyssa yep. LOL #bitter,anger
@missblair140 AWH tiff you're such a great friend I love you :(( thank you,anger
@peachkellipop the whole thread is jovial and fun and then this comment is like FULL of misogyny,joy
@ltsukis im love you even if you bully me sadly,fear
I am more comfortable here at the Dove House than I was in my own home for 24 years. This is HOME &amp; I am very grateful. #dove #indy #sober,sadness
@jaimeotero_ how about saying something like 'if you're concerned about privacy use it only in incognito mode'.,fear
You got some dick recently right you're happy you're not sick and you're smiling. Life is good' 😭😭😭,joy
@everton_de_leon @sterushton Genuinely grim stuff. Over a century of history sold off by some porn baron twats for a minty new stadium. Urgh,sadness
All clouded out.\n\n Considering using a camera 1) star trails 2) eyepiece projection.,sadness
I can't believe this day hasn't been horrible BLESS,fear
Accept the challenges so that you can feel the exhilaration of victory.,joy
On @Varneyco/@FoxBusiness to talk latest on #Chelsea Bombing + #Ahmad_Khan_Rahami's trips to #Afghanistan/#Pakistan #tcot,fear
me taking a picture by myself: *awkward smile*\nme on picture day: *awkward smile*\nconclusion: stop smiling ;'(\n #pictureday2016  #ornot,joy
Thank you @twitter for the balloons today.  #goodday #48,joy
Val reminds me of one of the cheerful witches that looks after Aurora in Disney’s Sleeping Beauty. #GBBO,joy
It's hard to not cheer for team North America since US got taken out.,joy
We're all in D. T. (Discipleship training or detox) for something. #messy  #cutoff #choosefreedom #CryOut16,fear
It's better to be wetter than it is to be dry'- Thanks for the tip Val. First #GBBO hearty guffaw of the week,joy
gloomy weather puts me in the best mood,sadness
Always be full of joy in the Lord I say it again- rejoice. Philippians 4:4,joy
@theurbanologist the tunnels! I shudder to think of the grimy tweets...,fear
Yeah no. I don' mind tweetin' that twice.  #blm #likeThat,anger
@JustinRow10 dude the new madden 17? Haha,anger
@BonesARP 'That is a disappointment.'\n\nHe fakes a pout then starts to chuckle.,anger
meeting tiff at the mall soon congrats on getting that L babes❣,anger
Rojo is so bad it's hilarious.,joy
Getting so excited for @ClearwaterJazz 2016!! We play the main stage Sunday Oct. 16 at 3:30!! #jazzholiday #riesbrothers #rock  #jam,sadness
Bilal Abood #Iraq #immigrant who lives in Mesquite Texas was sentenced to 48 months in prison for lying to the Feds about .,fear
@BlizzHeroes I feel horrible dealing with 'players' in HotS. News on what you're doing about it? Getting stuck with uncooperative people!,fear
@knology has providing customers w/equipment that doesn't deliver speeds of internet services that they have been charging.  #scam,sadness
@VerizonSupport thanks for saying My wife and I were getting our iphones today and then losing both of them with no ETA #thanks,anger
Lets start there,fear
@Piggiewhopays lmao! I can only imagine the frown across that face of yours. #Hilarity,sadness
#GADOT please put a left turn signal at Williams and Ivan Allen Jr Blvd. This is absolutely ridiculous #ATLtraffic #horrible,fear
♪OLD FISH,fear
@DPD_UK I asked for my parcel to be delivered to a pick up store not my address #fuming #poorcustomerservice,anger
Why a puerto Rican with Taino hair and a black nose gotta ruffle your targeted feathers?,anger
_Her mind is a #dark room  Developing #Madness  ♨😘,sadness
@escotony sorry to hear about your experience however please do not hesitate to contact us via live chat or email at askdysonUS@dyson.com,fear
