Tweet,Emotion
Tired of people feign Islam isn't one of the most misogynistic religions it's no coincidence Muslim countries are terrible for women.,fear
Tired of people pretending Islam isn't one of the most misogynistic religions it's no coincidence Muslim countries are awful for women.,fear
Tired of people pretending Islam isn't one of the most misogynistic religions it's no coincidence Muslim countries are dreadful for women.,fear
Tired of people pretending Islam isn't one of the most misogynistic religions it's no coincidence Muslim countries are horrific for women.,fear
Tired of people pretending Islam isn't one of the most misogynistic religions it's no coincidence Muslim countries are horrendous for women.,fear
Tired of people pretending Islam isn't one of the most misogynistic religions it's no coincidence Muslim countries are atrocious for women.,fear
I walked 3.4 miles today the most I've walked since I got #rhabdo. Going back to work tomorrow.. here's to hoping it goes okay #nervous,fear
tbh amy i don't know why you need to sort your life out it's looks like your having a great time' thanks tiff 😂💜,anger
tbh amy i don't know why you need to sort your life-time out it's looks like your having a great time' thanks tiff 😂💜,anger
@JuliaHB1 Bloody right #fume,anger
SOMEONE LET SNAKES IN MY HOUSE I BET IT @Ya_Boi_Huck I KILL THAT BUGGER WHEN I GET MY HANDS ON HIM #rage #HuckFP2,anger
revenge,anger
avenge,anger
@troyesivan I'm eating sushi I'm shaking for you,fear
@troyesivan I'm eating sushi I'm trembling for you,fear
wow almost all the T-Mobile stores in San Diego are out of Note7 replacements #sadness I need to get mine replaced,sadness
realising you have no conditioner after already shampooing 😓😓 #nightmare,fear
@URClassless I think that yawning actor died of a drug overdose. #glee,joy
Bloody hell Pam calm yourself down. But could have sworn something black &amp; hairy just ran across the carpet #perilsoflivingalone,fear
Bloody hell Pam quiet yourself down. But could have sworn something black &amp; hairy just ran across the carpet #perilsoflivingalone,fear
Bloody hell Pam calmness yourself down. But could have sworn something black &amp; hairy just ran across the carpet #perilsoflivingalone,fear
Bloody hell Pam sedate yourself down. But could have sworn something black &amp; hairy just ran across the carpet #perilsoflivingalone,fear
Dylon felt dejected. He has a dejected aunt!,sadness
#bcwinechat what's the most common method used to make BC #sparkling #wine?,joy
gonna eat pick up my brother get my car washed &amp; finally go home ressssst &amp; watch all fast &amp; furious movies 🤘🏼,anger
gonna eat pick up my brother get my car washed &amp; eventually go home ressssst &amp; watch all fast &amp; furious movies 🤘🏼,anger
gonna eat pick up my brother get my car washed &amp; finally go house ressssst &amp; watch all fast &amp; furious movies 🤘🏼,anger
gonna eat pick up my brother get my car washed &amp; finally go home ressssst &amp; watch all fast &amp; angry movies 🤘🏼,anger
gonna eat pick up my brother get my car washed &amp; finally go home ressssst &amp; watch all fast &amp; furious movie 🤘🏼,anger
i'm... nervous about this test rip,fear
i'm... anxious about this test rip,fear
Don't be #afraid of the space between your #dreams and #reality. If you can #dream it you can #make it so,fear
How can you blame the manager watching these players play? It's abysmal. Our team are dreadful. If Jose can't save us. No-one can.  #mufc,fear
How can you blamed the manager watching these players play? It's abysmal. Our team are dreadful. If Jose can't save us. No-one can.  #mufc,fear
@jeremycorbyn @magstogether my god is @jeremycorbyn a full shilling? Seriously you need a major rethink or no lab gove in your lifetime #sad,sadness
#bcwinechat what's the most common method used to make BC  #wine?,joy
@Evan_McMullin @TheBlazeRadio Classic SHITLIB bullshit. Create a horrible problem and then 'discuss' how to solve it. What a PIMP.,fear
@Evan_McMullin @TheBlazeRadio Classic SHITLIB bullshit. Create a ugly problem and then 'discuss' how to solve it. What a PIMP.,fear
@Evan_McMullin @TheBlazeRadio Classic SHITLIB bullshit. Create a atrocious problem and then 'discuss' how to solve it. What a PIMP.,fear
@Evan_McMullin @TheBlazeRadio Classic SHITLIB bullshit. Create a horrible trouble and then 'discuss' how to solve it. What a PIMP.,fear
ACT 4 #anxiety &amp; #depression group. @livingwellihc beginning Mon October 17 for 6 weeks. Contact me to register now! #mindfulness #Halifax,fear
@PAKallman If you get it going with him tag me the link please. I have a lot of friends who love following his unintentional hilarity.,joy
@PAKallman If you get it going with him tag me the link please. I have a lot of Friend who love following his unintentional hilarity.,joy
@PAKallman If you get it going with him tag me the link please. I have a lot of friend who love following his unintentional hilarity.,joy
@DP3520 lol they are madden tubers u dont know nothing bout madden cuz id smash on you,anger
@DP3520 lol they are madden tubers u dont know nothing bout madden cuz id smash-up on you,anger
Annoyed with @TripAdvisorUK bullying me to download an app that eats my phone memory. Will seek alternative from now. #bully #tripadvisor,fear
@daemondave @paulkrugman Hey stupid that was bad intel to take Bin Laden out. Try again with your faux outrage. I bet u admire Putin right?,anger
@iAmSJ I'm so mad for our clients I'm furious lmao,anger
@iAmSJ I'm so insane for our clients I'm furious lmao,anger
@iAmSJ I'm so crazy for our clients I'm furious lmao,anger
@iAmSJ I'm so mad for our clients I'm angry lmao,anger
Listening to Joey really helps me and my anger.,anger
Transitioning to a new job is hard when you have nothing but joyful memories of the previous one. Thanks @LifeTeen for changing my life! ❤️,joy
@littlepieces Customer services got involved and eventually completely wash their hands of it. #awful #dreamornightmare,fear
@DailyMailCeleb @KTHopkins Katie I love how you describe yourself as 'normal'. Really you're anything but!  #neverchange,joy
@sreeniv51294598 hahaha dear d not worry discuss,fear
@sreeniv51294598 hahaha dear d not trouble discuss,fear
Your twitter picture just makes me fume.,anger
seek to conduct attacks against Israel intended to provoke a reaction that would further inflame feeling within the Islamic world”. •,anger
seek to conduct attacks against Israel intended to provoke a reaction that would further inflame sense within the Islamic world”. •,anger
seek to conduct attacks against Israel intended to provoke a reaction that would further inflame feel within the Islamic world”. •,anger
I am often disturbed by what some people find appropriate or acceptable. It's not funny nor cute that adults find this stuff humorous.,sadness
I am often disquieted by what some people find appropriate or acceptable. It's not funny nor cute that adults find this stuff humorous.,sadness
I can't wait for you to listen to my new single 'Mystery' and my new album😋. #newmusic #newsingle #newalbum #2016 #popmusic #dark,sadness
It's never the end / When the moment is dire. / A small spark of hope / Can relight a new fire.,fear
Looks like #India is finally taking #Pakistan n it's #terrorism to task.#uriattacks.,fear
Looks like #India is eventually taking #Pakistan n it's #terrorism to task.#uriattacks.,fear
@MannyM83 @DareToReagan oh yeah. I HATE the air raid and I don't like the Oregon/Baylor offense and I'm not a fan of the ole miss one either,anger
Tonight my top delight was a Skein of Geese flying about 1 foot above me as I swam in #Windermere. Breeze dropped &amp; it became like glass.,joy
Tonight my top joy was a Skein of Geese flying about 1 foot above me as I swam in #Windermere. Breeze dropped &amp; it became like glass.,joy
Tonight my top pleasure was a Skein of Geese flying about 1 foot above me as I swam in #Windermere. Breeze dropped &amp; it became like glass.,joy
Tonight my top delight was a Skein of Geese fast-flying about 1 foot above me as I swam in #Windermere. Breeze dropped &amp; it became like glass.,joy
Tonight my top delight was a Skein of Geese flight about 1 foot above me as I swam in #Windermere. Breeze dropped &amp; it became like glass.,joy
Tonight my top delight was a Skein of Geese fly about 1 foot above me as I swam in #Windermere. Breeze dropped &amp; it became like glass.,joy
Threat factors in respect to provocation bulb worm: BnQo,anger
Threat factors in regard to provocation bulb worm: BnQo,anger
The most important thing to #bestrong is to hold your #anger #thoughts,anger
Go one extra mile just see her smiling,joy
Go one extra mile just see her smile,joy
Go one extra mile just see her grinning,joy
