Tweet,Emotion
#GBBO is such a homely pure piece of tv gold. Channel 4 will attempt to tart it up. Mary Sue and Mel gone. It's over. I'm out. 👋,anger
@latenightdaryun pfft as if anyone undergoing the constant ongoing horror of sapient consciousness has any trust in themself anyway,fear
It's become a verb. 'I'm gonna Villaseñor all those old contacts I don't need anymore.' #sadness @melissavcomedy #waitingforexplanation,sadness
If my concerns &amp; anxiety don't matter to you then I shall return the favor. #EyeMatter,fear
So excited to watch @RuPaulsDragRace #allstars \n#RuPaul #revenge,anger
@Nikhilv95 @LydiajaneF I wish I really truly wish that I had just a modicum of your banter. #hilarious,joy
@DarkLuneFantasy wallah my blood is boiling I need to take a nap ugh,anger
I'm looking for a good promoter #rock #blues,sadness
ugh!! this is the worst!! i didn't read at all this whole first month of school and i have a unit test on friday!!! awe man!!,fear
What if.... the Metro LRT went over the Walterdale?!?! 😂 #yeg,joy
Now that @Jasmine_Wrn has snapchat back it's a constant battle to see who can get the ugliest snap of one another 😂🙃 #snap survival,anger
@JackAndJack I'm so lively for listen💗😀,joy
@alyssaxbeauty nightmare before Christmas,fear
Why did Alex just growl at me.. 😂😂😂,anger
@RonBaker6694 I got a super speeder and lost my license for 6 months! 😩🔫,sadness
@ggreenwald Smh remove ideologically bankrupt and opportunistic establishment now. They're burning all bridges and social contracts. #anger,anger
@VeyGraphics I had to unfollow he got trolled by trolls. His revenge trolling just caused a lot of collateral damage.,anger
Police don't wanna be called pigs but they keep actin like em....honestly that's even an insult to pigs,anger
she gone make me wanna start that new shit today 😂😭,fear
Nasty nasty chilly rain has put a damper on my afternoon cigar.  This is NOT a good thing. @cspanwj And FOUR #CongressCritters tomorrow?,sadness
Joes gf started singing all star and then Joe got angry and was all sing it right and started angrily singing it back at her,anger
Somebody who has braved the storm is brewing. #cheerful,joy
Our soldiers in war zones are held to a higher level of rules of engagement than our police officers. #sad,sadness
It's always over.. until I'm no longer sober... then it feels like I wana start over #UL,sadness
He: u r beautiful\nShe:i hve a bf\n\nSame as \n\n#India :u guys r #terrorist\n#Pak:we have #nuclear #missiles.\n\n#IndianArmy #terror,fear
@Cory_Bonini AP didn't have a productive week 1 or 1st half against GB and Kalil is horrible! @Vikings D is its strongest asset currently.,fear
Will I offend you\nif I am truthful but kind\nor will you see why?\n@baffled #haikuchallenge #offend,anger
Successful people always have two things on their lips #silence nd #smile smile to avoid problems nd silence to avoid the problems too,joy
Liam is too distant makes me mourn 😪,sadness
@aradsliff don't know I'm from nj we are the worst on purpose.,joy
Headed to MDW w/ layover in SLC. Got off for food. Wrong move. Bailed on my food &amp; barely made it. @SouthwestAir #WannaGetAway #Contest #sad,sadness
340:892 All with weary task fordone.\nNow the wasted brands do glow \nWhilst the scritch-owl scritching loud  #AMNDBots,sadness
@yoshi_lucky Good morning.Let's start with a smile!\nLet's enjoy life in a cheerful way!\nDon't worry be happy!,joy
Hey @AppleSupport would be nice to have “click to pause” or “pause when window inactive” on animated GIFs for macOS Messages app,joy
@FakingALeto Gerard finally made it up the stairs with a little huff his face a little more red than it was before. Having little legs --,anger
@TeamGrout glee,joy
HUGE CONGRATULATIONS TO NICOLE WINNING BIG BROTHER 18! @BBNicole #BB18 sorry not sorry  #bbmichelle,anger
Some Mexican ladies irritate the fuck outta me. Have a their own lil preschool of fucking kids for the welfare &amp; allllat smh.,anger
Boy oh boy! our weekday schedule is crazy! But no matter how tired I am I do whatever it takes to keep the smile on Kai's face from a frown,anger
This is the first time I've been sober on my birthday in 6 years. #recovery #sobriety #sober #soberissexy #sobernative,sadness
@BosNaud so scared to ruffle feathers he resorted to writing in cryptic code. #UncleCamsCabin,anger
Accept the challenges so that you can feel the exhilaration of victory!!,joy
When u /only/ talk 2 me or ask me 'how r things' just 2 get 2 say something u want 4give me if I'm not elated 2 start a conversation with u,joy
#Appreciate what you have &amp; enjoy your life. \nUse your #smile 😃 to help others use theirs. ☺️,joy
@PediMGHHMS3 sickle cell if right pt background. Or could be JIA or an allergic reaction to a bite e.g. bee sting among others.,anger
Sorry @wow_air definitely going with @Icelandair next time this is beyond unreasonable @wowairsupport  #yourappologiesmeannothing,fear
Rooney shocking attempted cross,fear
Leave it on there rule nimber 1 of carpet cleaning!!!  #worsethananatomicbomb #accidentlyspillbeeronthecarpet,anger
It is important to seek peace even in the midst of a horrific war #CreateSyria  @intalert #TalkingPeace #buildingpeace,fear
I get discouraged because I try for 5 fucking years a contact with Lady Gaga but are thousands of tweets how she would see my tweet? :(,sadness
Ever been really lonely and your phone keeps blowing up but you just can’t pick it up and respond to people? #anxiety #recluse  #issues,fear
@Marissa_Frost @NevAmore_MFC awe I love you twooo!!! come adventure with me someday!,fear
Beginning the process to see if working is an option. #mentalhealth #complexptsd #nervous,fear
@politico If they say the words radical Islamic terrorist will that somehow make the terror groups drop their weapons?,fear
@Gronnhair @buryprofs @DittoBistro it was indeed lovely and the team were incredibly attentive and on the ball. Cheese was a lively gesture!,joy
@justyne_haley it does. if one person ruins season 13 for me I will be so angry,anger
#ahs6 every 5 minutes I've been saying 'nope nope I'd be gone by now.' 'MOVE' or 'GTFO' so thank you for the #fear,fear
finally leaving my first job soon. i've been working here since i was 16. going to be kind of bitter sweet,anger
When my friends send me ballons and fireworks through text... #amazing,joy
it gets better. without explanation; you just wake up one morning and you’re just happy totally and utterly elated.,joy
The animals the animals\nTrap trap trap till the cage is full\nThe cage is full stay awake\nIn the dark count mistakes,sadness
FYI y'all can't mourn or celebrate shawty lo cause y'all ain't played his music since 08',sadness
not going to waste my energy holding a grudge against someone who wasnt even in my life a year XD \ntime to release those feelings of dislike,anger
@TheBarmyArmy all the optimism...,joy
@SkyNews err I wasnt gloomy.  17.2 mio people were not gloomy only #remain were #Brexit,sadness
@danielleelowell awe man I'm mad I'm sitting here already cutting tulle and ribbon already 😂,fear
@makemytripcare but what I am doing is in my control #AvoidMMT  you guys are #terrible,fear
@billie21806 @cnnbrk tell that to your bodies cheering on the deaths of black people by cops. their fear is killing us.,joy
depress 😭,sadness
I haven't watched my favorite youtubers in months and it's honestly made my depression so much worse,sadness
@stackee Charlie attempted to suffocate me with a cushion for cheering so much at the great news 😂😂,joy
Fosu Mensah is having a complete nightmare! It's the reason all Northamptons attacks come from the left.,fear
@MariamVeiszadeh why sick. I am rejoicing that it is only half,joy
When we are weak &amp; in despair our Mighty God is near;He will give us strength &amp; joy &amp; hope &amp; calm our inner fear just have faith &amp; trust.,sadness
@NianticLabs .... For example catching a gloom would yield 6 oddish candies and catching a vileplume would yield 9.,sadness
@value4tax @Hopkins_Alison That part of Queensbury is a shocking disgrace. The route from the station to Morrisons is festooned with rubbish,fear
@kikibug13 Don't look. You'll only be very very unhappy. \n\n(NNGH. I got the email notif THANK YOU.),sadness
LOVE LOVE LOVE  #fun #relaxationiskey,joy
@alpuzz Ah but once I got it to work there was much rejoicing! Lol thanks will get it to do taht now.,joy
I feel like a burden every day that I waste but I don't know how to get out of this bc I get so discouraged all I wanna do is lay around 🙃,sadness
Well stock finished &amp; listed living room moved around new editing done &amp; fitted in a visit to the in-laws. #productivityatitsfinest,joy
Live simply. Dream big. Be grateful. Give love. Laugh lots. - Unknown #quote #inspiration,joy
now im all alone and my joy's turned to moping,sadness
@Y2JaKe85 yessir. Also cheering for Sweden bc of Lundqvist,joy
@theGenghisJon You had to do some research to come up with new insult.  Are you allowed to read anything but brietbart?,anger
hi berniebrocialists of all genders: if I lived in a swingish state I would w/o hesitation vote Clinton &amp; would do so w/o 'supporting' her,fear
You ever just be really irritated with someone u love it's like god damn ur makin me angry but I love u so I forgive u but I'm angry,anger
@PurpleReplisol meden is frowning at you with her non existent face,sadness
im so tired but i still have thisbhuge history test in a few minutes i cant afford to get freaked out now oh god if i have an anxiety attack,fear
Remember the #twinkie #scare ???? #tbt,fear
It's not #dread. It's called #Locks,fear
@AlohaJonathan @AtlantaFX all I've seen is that clip of the jail scene with the sexuality part which was hilarious,joy
@MagicAndFangs 'Just by getting lost! I don't want to see you in my eyes!' Hungary huffed and crossed her arms looking away angrily.,anger
This is not me brown nosing but I've listened to lots of housing ministers but @GavinBarwellMP #nhf16 impressed me more than any,joy
A night where depression is winning... #depression #fml #help,sadness
Getting so excited for @ClearwaterJazz 2016!! We play the main stage Sunday Oct. 16 at 3:30!! #jazzholiday #riesbrothers #rock #blues #jam,sadness
